id,year,Titel,novel,num_phrases
26792673,1908,Über die Funkenverluste in einem geschlossenen Schwingungskreise.,1,2
26792674,1909,Die Entwickelung der Blättertracheen und der Tracheen bei den Spinnen. Mit 67 Fig. im Text.,1,5
26792675,1909,Lotze und Bowne. Eine Vergleichung ihrer philosophischen Arbeit.,1,4
26792676,1909,Vergleichende Untersuchungen über das Gehirn der Honigbiene. Mit 1 Taf. u. 13 Fig. im Text.,0,4
26792677,1909,Kants Stellung zur Metaphysik in den vorkritischen Schriften.,0,3
26792679,1909,"Die Reichspolitik Hermanns I., Landgrafen von Thüringen und Pfalzgrafen von Sachsen (1190-1217). T. 1.",1,6
26792680,1909,Der sächsische Bruderkrieg (1445-1451) T. 1. Bis zum Erfurter Frieden. 1445 bis 25. IX. 1447.,1,3
26792681,1909,"Über Petroselinsäure, eine neue isomere Olsäure.",1,2
26792682,1909,Beitrag zur Kenntnis der oolithischen Gesteine des Muschelkalks um Jena.,1,5
26792683,1908,"Beiträge zur Kenntnis der 1 2, 3-Triazole.",0,2
26792685,1909,Über Chininon.,1,1
26792686,1908,Friedrich Schlegels Geschichtsphilosophie. Ein Beitrag z. Genesis d. histor. Weltanschauung. (Kap. 3. 4.),0,6
26792687,1909,Studien über Abstammung und Ausbreitung in den Formenkreisen der Gattung Lacerta und ihrer Verwandten.,1,6
26792688,1909,"Der Utilitarismus in der Erziehung, seine etwaigen Rechte und Grenzen im Anschluß an Herbert Spencer.",1,6
26792689,1908,Die Entwicklung des Verkehrs im Kaiser-Wilhelm-Kanal und sein Einfluß auf die Schiffahrt der deutschen Ostseehäfen innerhalb der Jahre 1895- 1905.,1,7
26792690,1909,Über Eliminierung von Diazoresten aus Azofarbstoffen durch nitrierte Aryldiazoniumsalze.,1,4
26792691,1909,Die deutsche Korkindustrie.,1,1
26792692,1909,Über die Oxydation von Chinaalkaloiden zu Ketonen.,0,3
26792693,1909,Die ländlichen Arbeiterverhältniße [1] in Kurhessen.,1,2
26792694,1908,Zur Kenntnis des Morphins und seiner Isomeren.,0,3
26792695,1908,Die Beschuppung der Brevilinguier und Ascalaboten. Mit 28 Fig. im Text.,1,4
26792696,1908,Beiträge zur Kenntnis des Baues und der Entwickelung des Selachierdarmes. T. 2. Magen und Darm. Mit 18 Fig. im Text.,1,8
26792697,1908,Der Entwicklungsgedanke in der Philosophie Wundts. Zugleich e. Beitrag z. Methode d. Kulturgeschichte.,1,6
26792698,1909,Vergleichende Keimversuche mit Grassämereien nebst einigen Bemerkungen zu grundsätzlichen Fragen der Keimprüfungsmethode.,1,5
26792699,1909,Die Landwirtschaft im Kreise Ost-Havelland.,1,2
26792701,1909,Über sekundäre symmetrische Hydrazine der Fettreihe.,1,2
26792702,1908,Das Χρονικον επιτομον der Wiener Handschrift Th. Gr. Nr. XL. Text und Untersuchung.,1,6
26792703,1909,Das bayerische Knappschaftswesen. Mit Berücksichtigung d. Arbeiterfürsorge d. Staates als Bergwerksge-Hütten- und Salinen-Besitzer bis zum Erlass d. Berg setzes v. 20. März 1869.,1,7
26792704,1908,Die deutsche Schuhgroßindustrie.,1,1
26792705,1908,Die Steinersche Hypocykloide.,1,1
26792708,1909,Über Lorbeerfett.,1,1
26792710,1908,Der Ausgangspunkt der Metaphysik Schellings entwickelt aus seiner ersten philosophischen Abhandlung ' Über die Möglichkeit einer Form der Philosophie überhaupt'.,1,7
26792711,1909,"Joachim Heinrich Campe als Politiker und seine Beziehungen zur französischen Revolution. (Abschnitt I, Kap. 2.)",0,6
26792712,1909,Über Extraktum Tanaceti.,1,1
26792713,1908,Die Verwendung des Tripelspiegels bei der Messung der Lichtgeschwindigkeit nach der Methode von Foucault.,1,6
26792714,1909,Die Eisenbahnen und Eisenbahnpolitik in Bulgarien.,1,3
26792715,1908,Verkehrsgeographische Betrachtungen über die Wasserstrassen und Eisenbahnen des ostelbischen preussischen Staatsgebiets.,1,4
26792716,1909,Die wirtschaftliche Bedeutung des Arbeitstarifvertrags.,0,2
26792717,1909,Über Acetylderivate des Kodeins und über hydrierte Methylmorphimethine.,1,3
26792718,1908,Die politischen Beziehungen zwischen England und Deutschland während der ersten Jahre der Regierung König Eduards III. (1327-1337). T. 1.,1,6
26792719,1908,Über einige Aminoderivate der Pyrazolreihe.,1,2
26792720,1909,Über Desoxykodein und Desoxydihydrokodein. Ein Beitrag z. Kenntnis d. Morphins.,1,5
26792721,1908,Das ‘Ernsthafte' in dem Englischen Komischen Roman des XVIII. Jahrhunderts und seine Quellen.,1,4
26792722,1908,Die Bedeutung und Stellung der Alkoholfrage in der Erziehungs-Schule. Auf Grund psychol. u. statist. Untersuchungen.,1,6
26792724,1909,Die deutsche Fischkonserven-Industrie.,1,1
26792725,1908,Die Weltanschauungen der Malerei.,0,2
26792726,1909,Eine Ausdehnung der Galoisschen Theorie auf algebraische Gleichungen mit mehrfachen Wurzeln.,1,4
26792727,1909,Der Begriff der Rechtmässigkeit der Amtsausübung im Vergehen des Widertandes gegen Vollstreckungsbeamte. § 113 St.G.B.,1,7
26792728,1908,Der Versendungskauf nach bürgerlichem Recht in besonderer Berücksichtigung der Lehre Preetz vom Erfüllungsort und vom Gefahrübergang.,1,6
26792780,1909,Zur Kenntnis der Aldehydo- und Ketonsäuren . Der Halbaldehyd der Bernsteinsäure. Über die Reduktion der Lävulinsäure.,1,6
26792781,1909,Hálfs Saga ok Hálfsrekka. Teildruck: Einleitung.,1,2
26792782,1909,1. Über den Lävulinaldehyd. 2. Zur Kenntnis des Cyclopentadiëns und der Fulvene.,1,4
26792783,1908,Die Überlieferung des altfranzösischen Romans von Beuve de Hamtone.,1,3
26792784,1909,Beiträge zur Kenntnis der stationären elektrischen Flächenströmung und ihres magnetischen Feldes. (Nebst einer Anwendung auf die Variation der erdmagnetischen Vertikalintensität.),1,7
26792785,1909,Die konsonantischen Suffixe altenglischer Konkreta und Kollektiva.,1,3
26792786,1909,Das Problem der Beschaffung von Arbeit durch Staat und Gemeinde. Ein Beitrag z. Bekämpfung d. Arbeitslosigkeit.,0,8
26792787,1909,Über Blitzschläge in Schleswig-Holstein.,0,2
26792788,1909,Über Senecas Herakles und den Herakles auf dem Oeta.,1,3
26792789,1909,Über Nahrung und Ernährungsorgane von Echinodermen.,1,3
26792790,1909,Die negierenden bezw. pejorativen Praefixe im Französischen.,1,3
26792791,1909,"Die deutsche Fleischproduktion, ihr gegenwärtiger Stand und ihre voraussichtliche Entwickelung.",1,3
26792792,1909,Über die Abhängigkeit des Dauer- und Momentanprozesses einer getrennten Phosphoreszenzbande vom Metallgehalt und über die Erregungsverteilungen dieser beiden Prozesse.,1,6
26792793,1908,Beiträge zur Kenntnis des Geotropismus.,0,3
26792794,1908,Die Ausdrucksformen der Affekte im Tristan Gottfrieds von Straßburg.,1,4
26792795,1909,Über Anatomie u. Mikrochemie der Bananenfrucht und ihre Reifungserscheinungen.,1,4
26792796,1909,Lückenlose Ausfüllung des Rn mit gitterförmig angeordneten n-dimensionalen Quadern.,1,3
26792797,1909,Zur Kenntnis der physiologischen Anatomie der Gattung Kleinia.,1,3
26792798,1909,Hiatus und synaloephe bei Otfried.,1,3
26792799,1909,Einleitung zu einer kritischen Ausgabe der mittelenglischen Gregoriuslegende.,1,3
26792800,1909,Die Entwickelung des lat. Verbums capere und der dazu gehörigen Wortsippe im Französischen.,1,4
26792801,1909,"Über das Plankton in Ost- und Nordsee und den Verbindungsgebieten, mit besonderer Berücksichtigung der Copepoden.",1,5
26792802,1909,Untersuchungen in der Glyoxalinreihe.,1,2
26792803,1909,Morphologie und Semasiologie der französischen Verben faillir und falloir.,1,4
26792804,1909,Der kirchliche Zehnt im Bistum Lübeck von den ersten Anfängen bis zum Jahre 1340.,1,4
26792805,1909,Die Arbeiterpolitik der englischen und deutschen Staatswerften.,1,2
26792806,1908,T. R. Malthus' Hauptlehren der politischen Okonomie.,1,2
26792807,1909,Die Grundlagen der Fichteschen Wissenschaftslehre in ihrem Verhältnis zum Kantischen Kritizismus.,1,5
26792808,1909,Untersuchungen an Tintinnodeen der Ost- und Nordsee.,1,3
26792809,1908,Inst. von Prof. Martius. Untersuchungen über die Differenz der Wahrnehmungsgeschwindigkeiten von Licht- und Schallreizen.,1,5
26792810,1909,Einige Beobachtungen über die sekundäre Erregung nach kurzer Reizung des Sehorgans. (Mit 14 Fig. im Text.),1,6
26792811,1908,Über Kreispunktpolarkurven.,1,1
26792812,1908,Über den Einfluß von Giften auf Protoplasmaströmung.,1,3
26792813,1908,Samuel Richardsons Belesenheit. Eine literar. Untersuchung.,1,2
26792814,1909,Morphologie und Anatomie von Gunnera magellanica Lam.,1,3
26792815,1909,Das Verhältnis des Assonanzteiles zum Reimteile im altfranzösischen Apolloniusroman (Jourdains de Blaivies).,1,4
26792816,1908,Zum gebrauch der modi und modalverba in adverbialsätzen im frühmittelenglischen.,1,5
26792817,1909,Das Leben und die Werke des Noël du Fail.,1,2
26792818,1909,Stimmungen und affekte in Murners dichtungen.,1,3
26792819,1908,Die Namen der Schiffe und Schiffsteile im Altenglischen. Eine kulturgeschichtlich-etymol. Untersuchung.,0,6
26792820,1909,"Synthese des 4,5 Dimethoxyisochinolins. Ein Beitrag z. Synthese d. Papaverins.",0,3
26792821,1908,Die sozialen Verhältnise im Hamburger Hafen.,1,2
26792822,1909,Die Komödien der Mrs. Centlivre.,0,3
26792823,1909,Die Steuer im Fürstentum Lüneburg während des Mittelalters.,1,3
26792824,1909,Über den Abbau des Sericins durch Ozon.,1,3
26792825,1908,"Über die Bestimmung des Äquivalenzwertes verschiedenfarbiger Lichtquellen nach der Methode der Flächenhelligkeit, Sehschärfe und Flimmerphotometrie.",1,7
26792826,1908,Untersuchungen über die Beständigkeit der Ringsysteme. Die Aufspaltung des Cyclopentens zum Glutardialdehyd und zur Glutaraldehydosäure. Zur Kenntnis des Azelaons (Cyclooctanon).,1,10
26792827,1908,"Der syntaktische Gebrauch der Präpositionen fram, under, ofer, purh in der angelsächsischen Poesie. T. 1. fram, under.",1,6
26792831,1909,Das Vergehen des Koalitionszwanges.,1,2
26792859,1908,Friedrich Wilhelms I. Verhältnis zu Österreich vornehmlich im Jahre 1732. Ein Beitrag z. Geschichte d. preuß. Politik.,0,7
26792860,1909,Das Präfix to im Verlaufe der englischen Sprachgeschichte.,0,3
26792862,1909,Mus. d. Universität zu Königsberg i. P. Die Echinostomiden der Vögel. (Mit 8 Textfig.),1,7
26792864,1908,Die Interjektionen im Altfranzösischen.,1,2
26792865,1908,Die englischen Übersetzungen von Boethius ‘De Consolatione Philosophiae'. 1. Die alt- und mittelenglischen Übersetzungen.,1,2
26792866,1908,Die lateinischen Vortonvokale im Altprovenzalischen.,1,2
26792868,1908,Der Einfluß der Verteilung des Grundbesitzes auf die ländlichen Wanderungsverluste in Ostpreußen. Ein Beitrag z. Landarbeiterfrage.,1,7
26792869,1909,Die geistliche Kontrafaktur im Jahrhundert der Reformation. Ein Beitrag z. Geschichte d. deutschen Volks- u. Kirchenliedes im XVI. Jh.,1,7
26792870,1909,"Eine ältere Methode F. Neumanns zur Bestimmung der Wärmeleitungsfähigkeit (1831) und ihr Studium an Marmor, Sandstein, Eisen, Messing.",1,9
26792871,1909,Die Vögel in der provenzalischen und nordfranzösischen Lyrik des Mittelalters.,1,3
26792872,1908,Über die Klangfarbe einiger Orchesterinstrumente und ihre Analyse.,1,3
26792873,1909,Verkehrsdichte auf der Ostsee im Jahre 1905.,1,3
26792874,1908,Die Metapher bei André Chénier.,1,2
26792875,1909,Die Syntax des Autors der Chronik verglichen mit der seiner Quellen. Ein Beitrag z. histor. Syntax d. Hebräischen. T. 1.,1,7
26792876,1908,Ein Beitrag zur Untersuchung der Stickstoffumsetzungen im Boden.,0,4
26792877,1909,Beiträge zur Entwicklung der bulgarischen Landwirtschaft seit 1894.,1,3
26792878,1908,"Beiträge zur Lehre von den Isochronen mit besonderer Berücksichtigung der Isochronen Königsbergs für den Personenverkehr und ihre kartographische Darstellung für die Jahre 1819, 1868 und 1907.",1,8
26792879,1908,Über quadratische Verwandtschaften in Ebene und Raum insbesondere Kreis- und Kugelverwandtschaft.,1,3
26792881,1909,Die Beinamen der Pariser Steuerrolle von 1292 unter Heranziehung der Steuerrolle von 1313 und zahlreicher Urkunden.,1,4
26792882,1909,Über die scheinbare Gestalt und ihre Beeinflussung durch Nebenreize.,1,3
26792883,1908,Das private Syndikat der russischen Zuckerindustrie und ihre staatliche Regulierung durch das Gesetz vom 20. November 1895.,1,4
26792884,1908,Zur Zeitbestimmung des euböischen und olynthischen Krieges mit Erörterungen über die dritte olynthische Rede und die Rede xsoi ovvrágewg.,1,5
26792885,1908,Die Polhöhe von Königsberg. Resultate der von H. Struve und F. Rahnenführer in den Jahren 1899/1900 und 1905/1907 nach der Horrebowmethode angestellten Beobachtungen.,1,7
26792886,1909,Eine Methode zur Bestimmung der äußeren Bodenoberfläche.,1,3
26792887,1909,"Über Vererbungserscheinungen beim Rinde. An der Hand von Untersuchungen in einigen Herden, die der “Herdbuchgesellschaft zur Verbesserung des in Östpreußen gezüchteten Holländer Rindviehes' angehören.",1,10
26792889,1908,Über die Adsorption in Lösungen.,0,2
26792890,1909,Das Geldwesen in Preussen unter Herzog Albrecht (1525-69).,0,3
26792891,1909,Die Tardigraden und Oribatiden der ostpreußischen Moosrasen.,1,3
26792892,1908,Die deutschen Privat-Stadtposten.,1,1
26792893,1909,Untersuchungen über das Vorkommen von Phosphatiden in vegetabilischen und tierischen Stoffen.,1,5
26792894,1908,Die nördliche Flyschzone im Bregenzer Wald.,1,2
26792896,1908,Geschichte und Kritik des englischen Hexameters. 1.,1,3
26792897,1908,Pflichten des Versicherers in der Seeversicherung.,1,3
26792898,1908,Datio in solutum und compensatio voluntaria. (Annahme an Erfüllungsstatt und vertragsmäßige Aufrechnung.) Ein Vergleich.,1,7
26792899,1908,Die Wiederaufnahme eines rechtskräftig entschiedenen Eheprozesses nach dem Tode eines Ehegatten.,1,4
26792900,1909,Die rechtliche Stellung des stillen Gesellschafters nach dem Handelsgesetzbuche vom 10. Mai 1897.,0,3
26792901,1909,Die Pflegschaft neben der elterlichen Gewalt und Vormundschaft. BGB. § 1909.,0,5
26792902,1908,Das Gerichtsverfahren vor und nach der Münsterischen Landgerichtsordnung von 1571.,1,2
26792903,1908,Rechte und Pflichten der Generalversammlung der Aktiengesellschaft auf Grundlage des schweizerischen Obligationenrechts.,0,6
26792904,1908,Das Aussonderungsrecht der Ehefrau. Ein Beitrag z. Auslegung d. § 45 K.O.,0,5
26792905,1909,"Ein Beitrag zur Lösung der Frage: Was versteht das Bürgerliche Gesetzbuch unter “Schadensersatz wegen Nichterfüllung” bei gegenseitigen Verträgen in den §§ 325, 326?",0,9
26792906,1909,Die Anfechtung von Generalversammlungsbeschlüssen in der Aktiengesellschaft.,1,3
26792907,1908,Die Haftung des Kommanditisten aus den Schulden der Kommanditgesellschaft.,0,4
26792908,1909,Die durch Kaliverträge begründeten Rechtsverhältnisse an den Kali- und Steinsalzen in der Provinz Hannover.,1,3
26792909,1908,Zur Wiederverheiratung im Falle der Todeserklärung eines Ehegatten.,0,4
26792910,1909,Die Haftung des Kommanditisten.,0,2
26792911,1909,Die erbrechtliche Auflage nach dem Deutschen Bürgerlichen Gesetzbuche mit einem Überblick über die bisherige Rechtsentwicklung.,1,4
26792912,1908,Die Verfügung über zukünftige Forderungen.,0,2
26792913,1909,Die Wirkung der Eingemeindung auf Polizeiverordnungen nach preußischem Rechte.,1,4
26792914,1908,Die Rechtsstellung Geschäftsführer in der Gesellschaft mit beschränkter Haftung.,1,3
26792915,1909,Die Begründung des Verlagsrechts.,0,2
26792916,1908,Das Landgericht und die gräfliche Hochgerichtsbarkeit der Landgrafschaft im Thurgau während desspätern Mittelalters.,1,5
26792917,1908,Das Nachindossament des protestierten Wechsels.,1,2
26792918,1909,Ist ein nachträglich vereinbarter Eigentumsvorbehalt Dritten gegenüber wirksam?,1,2
26792919,1909,Die qualifizierte Gründung der Aktiengesellschaft nach dem Handelsgesetzbuch für das Deutsche Reich vom 10. Mai 1897.,1,4
26792920,1909,Die aus der Personenbeförderung durch die Posten zwischen dem Reisenden und der Postverwaltung sich ergebenden Rechtsverhältnisse.,1,5
26792921,1909,Über die Haftpflicht für die durch Kraftfahrzeuge verursachten schädlichen Erfolge gemäß dem Entwurfe des deutschen Bundesrates vom Jahre 1906 und gemäß demjenigen vom Jahre 1908.,1,6
26792922,1909,Inwieweit darf der Staat nach heutigem deutschem Reichs- und sächsischem Landesrecht ohne gesetzliche Ermächtigung in die freie Rechtssphäre des Untertanen eingreifen?,1,5
26792923,1909,Das Verhältnis der Gliedstaaten zur Centralgewalt nach der Verfassung des Deutschen Reiches vom 28. März 1849.,1,5
26792924,1909,"Die Ausnahmen von der Schöffen- und Geschworenenpflicht. (Historisch, rechtsvergleichend, prinzipiell.)",1,2
26792925,1908,Der Schleppschiffahrtsvertrag nach deutschem See- und Binnenschiffahrtsrecht.,1,2
26792926,1908,Die rechtliche Natur der Enteignung.,0,2
26792927,1909,Ist die Anstiftung akzessorische Teilnahme oder intellektuelle Urheberschaft?,1,3
26792928,1909,"Der Belagerungszustand im Deutschen Reiche und dessen Gliedstaaten, insbes. die Zuständigkeit zu seiner Verhängung.",0,5
26792929,1909,Das Recht des Reisegepäcks.,1,2
26792930,1909,Das Nachvermächtnis nach dem Rechte des Bürgerlichen Gesetzbuchs.,0,3
26792931,1909,Das Urteil auf Leistung Zug um Zug und seine Vollstreckung.,0,4
26792932,1909,Der Übergang des Vermögens einer Aktiengesellschaft auf eine öffentliche Körperschaft nach den §§ 303 und 304 des Handelsgesetzbuchs.,1,6
26792933,1908,"Der Eigentumserwerb durch Dritte bei der Aneignung, dem Fruchterwerb und der Verarbeitung.",0,5
26792934,1909,Der Ratenlieferungsvertrag im neudeutschen Recht. Volkswirtschaftl.rechtl. Studie und Kritik. Versuch e. Beitrags f. seine richterl. u. kaufmänn. Handhabung. T. 3. Verzug beim Ratenlieferungsgeschäft.,1,11
26792935,1909,Das Baurecht nach dem schweizerischen Zivilgesetzbuche vom 10.Dezember 1907.,1,2
26792936,1908,Das pignus in re sua des römisch-gemeinen Rechts und das Pfandrecht an eigener beweglicher Sache des Bürgerlichen Gesetzbuchs.,0,5
26792937,1909,Der Mäklervertrag des Handelsmäklers.,0,2
26792938,1909,Das Nachindossament des protestierten Wechsels. (Art. 16 Absatz II der Wechselordnung.),0,4
26792939,1908,Die Haftung des Kommanditisten.,0,2
26792940,1909,Die Anfechtbarkeit von Eheverträgen wegen Gläubigerbenachteiligung.,1,3
26792941,1908,Der Erwerb der juristischen Persönlichkeit seitens der Ordens- und ordensähnlichen Genossenschaften der katholischen Kirche nach dem im Deutschen Reiche geltenden Recht.,1,5
26792942,1909,"Die Pfändung einer Forderung, für welche eine Hypothek besteht.",0,4
26792943,1908,Die Fusion von Aktiengesellschaften nach § 306 HGB.,1,3
26792944,1909,Die Prokura und die rechtliche Stellung des Prokuristen.,0,3
26792945,1908,Die wechselrechtliche Bedeutung des Mehrakzepts.,1,2
26792946,1908,Verträge zwischen Eltern über die Sorge für die Person ihrer Kinder nach dem Recht des Bürgerlichen Gesetzbuchs.,0,7
26792947,1909,"Wirkung der Konkurseröffnung auf gegenseitige Verträge des Gemeinschuldners, die zur Zeit der Konkurseröffnung von ihm und dem anderen Teil noch nicht oder nicht vollständig erfüllt sind.",0,8
26792948,1908,Ein Beitrag zur Lehre vom Altenteil.,1,3
26792949,1908,Die Bedeutung mündlicher Nebenabreden bei formellen Verträgen nach bürgerlichem Rechte.,1,4
26792950,1909,Der Einfluß der Gesetze vom 1. April 1905 (GS. S. 179) und vom 17. November 1907 (GS. S. 323) auf die Bestimmungen des Enteignungsgesetzes vom 11. Juni 1874 (GS. S. 221).,1,6
26792951,1909,Die zivilrechtliche Behandlung des Wuchers nach dem BGB.,1,3
26792952,1909,Der Erwerb der Schutzgewalt über die deutschen Schutzgebiete.,0,3
26792953,1908,Fusion von Aktiengesellschaften.,0,2
26792954,1909,Das gesetzliche Konkurrenzverbot für den Handlungsgehilfen.,0,2
26792955,1908,Die Zwangsversteigerung zum Zweck der Aufhebung der Gemeinschaft an einem Grundstück.,0,5
26792956,1908,Der ‘Neuerwerb' und seine Bedeutung für die Gläubiger des Gemeinschuldners.,1,4
26792957,1909,Der Abholungsanspruch der §§ 867 und 1005 des Bürgerlichen Gesetzbuchs mit Berucksichtigung der actio ad exhibendum.,1,4
26792958,1909,Der Übergang der Gefahr beim Kauf nach dem Bürgerlichen Gesetzbuche.,0,4
26792959,1909,Der Tatbestand der räuberischen Erpressung.,1,2
26792960,1909,Die Ersatzansprüche der Krankenkassen gegen die Berufsgenossenschaften auf Grund der §§ 25 und 26 des Gewerbe-Unfall-Versicherungs-Gesetzes vom 30. Juni 1900.,1,6
26792961,1909,Die Rechte des stillen Gesellschafters während des Bestehens der Gesellschaft. (HGB. §§ 335ff.),1,6
26792962,1909,Der Annahmeverzug des Käufers beim Handelskauf.,0,3
26792963,1908,Der Besoldungsanspruch des Reichsbeamten nach seiner rechtlichen Natur.,1,3
26792964,1908,Untersuchungen zu § 254 des deutschen Bürgerlichen Gesetzbuches.,0,3
26792965,1908,Der Annahmeverzug des Käufers im Handelsrecht.,0,3
26792966,1908,Die Sicherungsübereignung mit Berücksichtigung der Zwangsvollstreckung und des Konkurses.,0,4
26792967,1908,"Die Ausgleichung unter Mitbürgen und Dritteigentümern nach §§ 774, 1225, 1249, 1143 BGB.",0,3
26792968,1908,"Beiträge zur Lehre von der Genehmigung als Rechtsgeschäft, als Anerkenntnis und als Verpflichtungsgrund.",0,6
26792969,1909,Die Wahrheit der Firma.,0,2
26792970,1908,Die Wiederverheiratung im Falle der Todeserklärung mit besonderer Berücksichtigung der Eheanfechtung nach dem Bürgerlichen Gesetzbuch.,1,6
26792971,1908,Theorien über die rechtliche Natur des Küstenmeeres.,1,3
26792972,1908,Der Wiederkauf.,0,1
26792973,1908,Die Veräußerung eines Seeschiffs nach §§ 474-477 HGB.,1,3
26792974,1908,Die Haftung bis zur höheren Gewalt im Reichsrecht.,0,3
26792975,1909,Die Handelsniederlassung und ihre juristische Bedeutung.,0,2
26792976,1909,Finanzrecht der deutschen Schutzgebiete unter besonderer Berücksichtigung der Steuergesetzgebung.,1,4
26792977,1909,Die Rechtsstellung des Adressaten im Eisenbahnfrachtvertrage.,1,3
26792978,1909,Die Verjährung im Immobiliarsachenrechte des Bürgerlichen Gesetzbuchs.,1,3
26792979,1909,Die Bedeutung des § 1155 BGB. (Ein Beitrag z. Lehre von d. Fiktionen.),1,5
26792980,1909,Eine Untersuchung über die Natur des Kontokorrentvertrages.,0,3
26792981,1909,Die Unterbrechung der Verjährung der Strafverfolgung.,0,3
26792982,1908,Die hypothekarische Haftung der Versicherungsforderung nach dem Bürgerlichen Gesetzbuch.,0,3
26792983,1909,Das Verordnungsrecht des Bundesrates.,0,2
26792984,1909,Die Schweigepflicht des Arztes.,1,2
26792985,1909,Kauf und Verkauf auf Borg durch einen zum Barabschluss Bevollmächtigten und Verwandtes.,1,5
26792986,1909,Die Auslobung nach dem Bürgerlichen Gesetzbuch für das Deutsche Reich.,0,3
26792987,1908,Kennt das schweizerische Obligationenrecht einen inneren Unterschied zwischen passiver Korrealität und Solidarität?,1,4
26792988,1909,Die Natur der Geldstrafe und ihre Verwendung im heutigen Reichsstrafrecht. Von d. Jur. Fak. d. Universität Leipzig m. d. 1. Preise d. Eisenhuth'schen Stiftung gekrönt.,1,8
26792989,1909,Die civilrechtliche Haftung der Vorstandsmitglieder der Aktiengesellschaft nach dem Handelsgesetzbuche vom 10. Mai 1897.,0,4
26792990,1909,Das nach Artikel 57 des Einführungsgesetzes zum Bürgerlichen Gesetzbuche geltende Privatfürstenrecht (in Anlehnung an das Königlich Sächsische Hausgesetz vom 31. Dezember 1837 und seine Nachträge).,1,6
26792991,1908,Das beschränkte Wechselakzept.,1,1
26792992,1909,Das Personalstatut und die Geschäftsfähigkeit im deutschen internationalen Privatrecht (Art. 7 des Einführungsgesetzes v. 18. 8. 1896).,0,5
26792993,1908,"Der Verzicht auf das Eigentum an Grundstücken, seine Voraussetzungen und Folgen.",0,5
26792994,1908,Der Sollkaufmann nach § 2 des neuen Handelsgesetzbuchs vom 10. Mai 1897.,1,3
26792995,1908,Beiträge zur Lehre vom Jagdpachtvertrag insbesondere die Stellung des Jagdpächters bei Veränderungen im Bestand des Jagdbezirks während der Pachtzeit nach preußischem Jagdrecht.,1,10
26792996,1909,Die Beschädigung eines Einwilligenden nach dem Bürgerlichen Gesetzbuch unter Beziehung auf den § 823 BGB.,0,5
26792997,1909,Der Handelsmäkler.,0,1
26792998,1909,Vom Schweizerischen Juristenverein preisgekrönt. Die Haager Übereinkunft vom 12. Juni 1902 betreffend Ehescheidung und Trennung von Tisch und Bett in ihren Einwirkungen auf das schweizerische Recht.,1,8
26792999,1909,Der Umfang der Vollmächt des Handlungsreisenden.,1,3
26793000,1908,Über die Eintragungsbewilligung des Grundbuchrechts.,0,2
26793001,1908,Zur Auslegung §§ 1828 bis 1831 BGB.,1,3
26793002,1908,Die Verhältnismäßigkeit im Sinne des § 25 der Königlichen Sächs. Revidierten Städteordnung (§ 16 der Königlichen Sächs. Revidierten Landgemeindeordnung) insbesondere in der Intensität der Belastung.,1,8
26793003,1908,Die Verpachtung eines Handelsgeschäftes.,0,2
26793004,1909,Die Zuständigkeit der Gogerichte und Freigerichte in Westfalen besonders im Münsterland.,1,5
26793005,1908,Ist das obligatorische Recht ein 'sonstiges Recht' im Sinne des § 823 Absatz i BGB.?,1,5
26793006,1909,Das ehemännliche Entscheidungsrecht nach § 1354 des Bürgerlichen Gesetzbuchs.,1,3
26793007,1909,"Die internationale Übereinkunft zur Regelung des Geltungsbereichs der Gesetze auf dem Gebiete der Ehescheidung und der Trennung von Tisch und Bett, vom 12. Juni 1902.",1,9
26793008,1908,Die rechtliche Stellung des Zedenten zur Forderung nach der Abtretung bis zur Kenntnis des Schuldners nach dem Bürgerlichen Gesetzbuche.,1,7
26793009,1909,Das deutsche Immen- und Zeidelrecht.,1,1
26793010,1909,Gibt es einen ‘Ehebruch' nach Aufhebung der ehelichen Gemeinschaft?,0,3
26793011,1909,Die Behandlung der Interessenkollision im Notwegrechte des BGB.,1,4
26793012,1909,Die Ehrenzahlung nach dem geltenden Rechte der Wechselordnung.,0,3
26793013,1908,Die Rechtszuständigkeit des Gesellschaftsvermögens der offenen Handelsgesellschaft.,1,3
26793014,1909,Die Bedeutung der §§ 406-408 BGB. im Hypothekenrechte.,1,3
26793015,1908,"Frachtbrief und Frachtbriefduplikat, insbesondere die rechtliche Bedeutung und die Wirkungen des Frachtbriefduplikats im intern-deutschen und internationalen Eisenbahnfrachtrecht.",1,5
26793016,1908,Die Vollmacht des Prokuristen.,0,2
26793017,1909,"Die grundsätzlichen Unterschiede der preußischen Städteordnungen von 1808, 1831 und 1853.",1,2
26793018,1909,Die irregularitas ex defectu aetatis nach katholischem Kirchenrechte.,1,2
26793019,1909,Freigebige Zuwendungen von Todes wegen nach dem Rechte des Bürgerlichen Gesetzbuchs und nach gemeinem Recht.,1,5
26793020,1908,Die staatsrechtlichen Theorien über die Natur des deutschen Heeres nach der Reichsverfassung.,1,4
26793021,1909,Der Lehrvertrag des Handlungslehrlings.,0,2
26793022,1909,Schuldner und Gläubiger bei der Sicherungsübereignung von Mobilien.,0,4
26793023,1909,Die Wahlschuld mit Wahlrecht des Schuldners nach dem Bürgerlichen Gesetzbuche.,0,4
