id,Gymnasium,domestic,n_study,technical
26598682,1,1,1,0
26598683,1,0,2,1
26598684,1,0,1,0
26598685,1,0,1,0
26598686,0,1,2,0
26598687,1,1,2,0
26598688,1,0,2,0
26598689,1,0,1,0
26598690,1,0,1,0
26598691,1,0,1,0
26598692,1,0,1,0
26598693,1,1,1,0
26598694,1,1,2,0
26598695,1,1,2,0
26598696,1,0,1,0
26598697,1,0,1,0
26598698,1,0,2,0
26598699,0,1,3,0
26598700,1,0,1,0
26598701,1,1,3,0
26598702,1,0,4,0
26598703,1,1,2,0
26598704,0,0,2,1
26598705,1,0,1,0
26598706,1,1,4,0
26598707,0,1,1,0
26598708,0,1,2,1
26598709,1,0,1,0
26598710,1,0,1,0
26598711,1,0,3,0
26598712,1,0,2,0
26598713,0,1,3,0
26598714,0,0,2,0
26598715,1,0,2,0
26598716,1,0,2,1
26598717,0,0,2,0
26598718,1,0,3,0
26598719,1,0,2,1
26598720,1,1,2,0
26598721,1,0,1,0
26598722,1,0,3,0
26598723,1,0,1,0
26598724,0,0,1,0
26598725,1,0,1,0
26598726,1,0,1,0
26598727,1,0,1,0
26598728,1,0,2,0
26598729,1,0,1,0
26598730,1,0,4,0
26598731,1,0,3,0
26598732,1,1,2,0
26598733,1,0,1,0
26598734,0,1,1,0
26598735,0,0,1,0
26598736,1,1,2,0
26598737,1,1,4,0
26598738,1,0,1,0
26598739,0,0,1,0
26598740,1,0,2,0
26598741,1,0,4,0
26598742,1,0,1,0
26598743,0,1,2,0
26598744,1,0,1,0
26598745,1,1,4,0
26598746,1,1,2,0
26598747,1,0,1,0
26598748,1,0,1,0
26598749,1,0,2,0
26598750,1,0,2,0
26598751,1,0,3,0
26598752,0,0,4,0
26598753,0,0,2,0
26598754,1,0,1,0
26598755,0,0,2,0
26598756,1,0,2,0
26598757,0,0,3,0
26598758,1,1,3,0
26598759,1,0,2,0
26598760,0,1,4,1
26598761,0,0,2,0
26598762,1,1,3,0
26598763,1,1,3,0
26598764,1,0,1,0
26598765,1,0,2,1
26598766,0,0,1,0
26598767,1,1,3,0
26598768,1,0,3,0
26598769,1,1,2,1
26598770,1,1,2,1
26598774,1,0,3,0
26598775,1,0,4,0
26598776,,,,
26598777,1,0,5,0
26598778,1,0,3,0
26598779,1,0,3,0
26598780,0,1,1,0
26598781,1,0,5,0
26598782,1,0,3,0
26598783,1,0,4,0
26598819,1,0,1,0
26598820,1,0,2,0
26598821,1,0,1,0
26598822,1,0,1,0
26598823,1,0,2,0
26598824,1,0,2,0
26598825,1,0,1,0
26598826,1,0,1,0
26598827,1,1,2,0
26598828,1,0,2,0
26598829,0,0,2,0
26598830,1,0,3,0
26598831,1,0,2,0
26598832,1,1,2,0
26598833,1,1,3,0
26598834,1,0,2,0
26598835,1,0,4,0
26598836,1,1,2,0
26598837,1,1,2,0
26598838,1,0,1,0
26598839,1,0,4,0
26598840,1,0,2,0
26598841,0,0,2,0
26598842,1,0,2,0
26598843,1,0,1,0
26598844,1,1,4,0
26598845,1,1,3,0
26598846,1,0,2,1
26598847,0,0,3,0
26598848,1,0,1,0
26598849,1,0,3,0
26598850,1,0,1,0
26598851,1,0,2,0
26598852,1,1,3,0
26598853,1,0,2,0
26598854,1,0,2,0
26598855,0,0,2,1
26598856,1,0,3,0
26598857,1,0,3,0
26598858,1,0,2,0
26598859,1,0,1,0
26598860,1,0,1,0
26598861,1,1,2,0
26598862,1,0,2,0
26598863,1,0,1,0
26598864,1,0,3,0
26598865,1,0,1,0
26598866,1,0,3,0
26598867,0,0,2,0
26598868,1,0,1,0
26598869,1,0,3,0
26598870,1,0,1,0
26598871,1,0,2,1
26598872,1,0,1,0
26598873,1,0,1,0
26598874,1,0,1,0
26598875,1,0,1,0
26598876,1,0,2,1
26598877,1,0,3,0
26598878,1,0,3,0
26598879,1,0,4,0
26598880,1,0,1,0
26598881,1,0,1,0
26598882,1,0,2,0
26598883,0,1,2,1
26598884,1,0,3,0
26598891,1,0,1,0
26598892,1,0,3,0
26598893,1,0,3,0
26598894,1,0,2,0
26598895,1,0,3,0
26598896,1,0,3,0
26598897,1,0,3,0
26598898,1,0,1,0
26598899,1,0,2,0
26598900,1,0,3,0
26598901,1,0,4,0
26598902,1,0,3,0
26598903,1,0,3,0
26598904,1,0,1,0
26598905,1,0,3,0
26598906,0,0,4,0
26598907,1,0,3,0
26598908,1,0,2,0
26598909,1,0,4,0
26598910,1,0,1,0
26598911,1,0,1,0
26598912,1,0,3,0
26598913,1,0,3,0
26598914,1,0,2,0
26598915,1,0,1,0
26598916,1,0,3,0
26598917,1,0,3,0
26598918,1,0,3,0
26598919,1,0,3,0
26598920,1,0,3,0
26598921,1,0,2,0
26598922,1,0,2,0
26598923,1,0,1,0
26598924,1,0,1,0
26598925,1,0,1,0
26598926,1,0,2,0
26598927,1,0,3,0
26598928,1,0,1,0
26598929,1,0,3,0
26598930,1,0,2,0
26598931,1,0,1,0
26598932,1,0,3,0
26598933,1,0,1,0
26598934,1,0,3,0
26598935,1,0,1,0
26598936,1,0,2,0
26598937,1,0,3,0
26598938,1,0,2,0
26598939,1,0,2,0
26598940,1,0,4,0
26598941,1,0,2,0
26598942,1,0,3,0
26598943,1,0,2,0
26598944,1,0,2,0
26598945,1,0,4,0
26598946,1,0,3,0
26598977,1,0,3,0
26598978,0,1,2,0
26598979,1,0,2,0
26598980,0,0,1,0
26598981,1,1,1,0
26598982,0,1,2,0
26598983,1,0,1,0
26598984,1,0,1,0
26598985,1,0,3,0
26598986,1,0,1,0
26598987,1,0,3,0
26598988,1,0,3,0
26598989,1,0,2,0
26598990,1,0,1,0
26598991,0,1,5,0
26598992,1,0,3,0
26598993,0,0,2,0
26598994,1,0,1,0
26598995,0,0,1,0
26598996,1,0,1,0
26598997,1,0,1,0
26598998,1,0,2,0
26598999,1,0,2,0
26599000,0,1,3,0
26599001,1,0,2,0
26599002,1,0,1,0
26599003,1,,3,0
26599004,1,0,1,0
26599005,1,0,4,0
26599006,0,1,2,0
26599007,1,0,1,0
26599008,1,0,1,0
26599009,1,1,2,0
26599010,1,0,2,0
26599011,1,0,1,0
26599012,1,0,1,0
26599013,1,0,1,0
26599014,1,0,1,0
26599015,1,0,1,0
26599016,1,0,3,0
26599017,1,0,3,0
26599018,0,0,2,0
26599019,0,0,1,0
26599020,1,0,1,0
26599021,1,0,1,0
26599022,1,0,2,0
26599023,1,0,1,0
26599024,1,0,3,0
26599025,0,0,1,0
26599026,1,0,1,0
26599027,1,0,2,0
26599028,0,0,3,0
26599029,1,,2,0
26599030,1,0,2,0
26599031,1,0,1,0
26599032,1,0,1,0
26599033,1,0,1,0
26599049,1,0,3,0
26599050,1,1,4,0
26599051,1,0,1,0
26599052,1,1,3,0
26599053,1,0,2,0
26599054,1,1,1,0
26599055,0,1,3,0
26599056,1,0,2,0
26599057,1,0,3,0
26599058,1,0,2,0
26599059,1,0,2,0
26599060,1,0,2,0
26599061,1,1,4,0
26599062,1,0,1,0
26599063,1,0,2,0
26599064,1,0,3,0
26599065,1,0,5,0
26599066,1,0,3,0
26599067,1,1,3,0
26599068,1,1,1,0
26599069,1,1,1,0
26599070,1,1,3,0
26599071,1,1,3,0
26599072,1,1,3,0
26599073,1,0,3,0
26599074,1,1,3,0
26599075,1,0,2,0
26599076,1,1,2,0
26599077,1,0,2,0
26599078,1,1,3,0
26599079,1,1,1,0
26599080,1,1,2,0
26599081,1,1,2,0
26599082,1,0,3,0
26599083,1,0,3,0
26599084,1,1,3,0
26599085,1,1,3,0
26599086,1,1,2,0
26599087,1,1,4,0
26599088,1,0,2,0
26599089,1,1,3,0
26599090,1,1,3,0
26599091,1,0,3,0
26599092,1,0,1,0
26599093,1,1,3,0
26599094,1,1,3,0
26599095,1,0,2,0
26599096,1,1,4,0
26599097,1,1,4,0
26599098,1,1,3,0
26599099,1,1,4,0
26599100,1,0,3,0
26599101,1,1,3,0
26599102,1,1,3,0
26599103,1,0,3,0
26599104,1,0,3,0
26599105,1,1,4,0
26599106,1,0,2,0
26599107,1,1,3,0
26599108,1,1,2,0
26599109,1,0,1,0
26599110,1,0,1,0
26599111,1,1,2,0
26599112,1,1,4,0
26599113,1,1,2,0
26599114,1,0,1,0
26599115,1,0,1,0
26599116,1,0,4,0
26599117,1,1,3,0
26599118,1,0,1,0
26599119,1,1,2,0
26599120,1,1,1,0
26599121,0,1,2,0
26599122,1,1,3,0
26599123,1,0,1,0
26599124,1,1,2,0
26599125,1,1,4,0
26599126,1,1,3,0
26599127,1,0,1,0
26599128,1,0,4,0
26599129,1,1,3,0
26599130,1,0,2,0
26599131,1,0,1,0
26599132,1,0,2,0
26599133,1,0,2,0
26599134,1,1,3,0
26599135,0,1,3,0
26599136,1,0,4,0
26599137,1,1,1,0
26599138,1,1,2,0
26599139,1,1,2,0
26599140,1,0,1,0
26599141,1,1,4,0
26599142,1,1,1,0
26599143,1,1,4,0
26599144,,0,3,0
26599145,1,1,3,0
26599146,1,0,3,0
26599147,1,1,2,0
26599148,1,1,2,0
26599149,1,1,2,0
26599150,1,1,4,0
26599151,1,1,2,0
26599152,1,1,3,0
26599153,1,0,2,0
26599154,1,1,2,0
26599155,1,1,3,0
26599156,1,1,3,0
26599157,1,0,3,0
26599158,1,0,4,0
26599159,1,0,2,0
26599160,1,1,3,0
26599161,1,1,3,0
26599162,1,1,3,0
26599163,1,1,3,0
26599164,1,0,2,0
26599165,1,1,4,0
26599166,1,1,2,0
26599167,1,0,5,0
26599168,1,1,2,0
26599169,1,1,1,0
26599170,1,0,3,0
26599192,1,1,3,1
26599193,1,1,1,0
26599194,0,1,3,0
26599195,1,0,2,0
26599196,1,1,1,0
26599197,1,1,3,0
26599198,0,0,2,1
26599199,0,1,2,0
26599200,1,0,2,0
26599201,1,1,2,0
26599202,1,0,2,0
26599203,1,1,2,0
26599204,1,1,6,0
26599205,1,,3,0
26599206,1,0,1,0
26599207,1,1,2,0
26599208,1,0,2,0
26599209,1,0,1,0
26599210,1,1,2,1
26599211,1,1,2,0
26599212,1,0,3,0
26599213,1,0,2,0
26599214,1,0,3,0
26599215,1,1,2,0
26599216,1,1,2,0
26599217,1,0,3,0
26599218,1,1,3,0
26599219,1,0,2,0
26599220,1,0,2,0
26599221,1,1,1,0
26599222,1,1,4,0
26599223,1,0,1,0
26599224,0,1,4,0
26599225,1,1,3,0
26599226,1,1,2,0
26599227,0,1,3,0
26599228,1,0,2,0
26599229,1,0,2,0
26599230,1,1,3,0
26599231,1,1,2,0
26599232,1,1,3,0
26599233,1,0,4,0
26599234,1,1,3,0
26599235,1,0,2,0
26599236,1,1,5,0
26599237,1,1,2,0
26599238,1,1,1,0
26599239,1,0,2,0
26599240,1,1,1,0
26599241,0,1,3,1
26599242,1,1,1,0
26599243,1,0,1,0
26599244,1,0,2,0
26599245,1,1,3,0
26599246,1,0,2,0
26599247,1,1,1,0
26599248,1,0,4,1
26599249,1,0,1,0
26599250,1,1,2,0
26599251,1,,3,0
26599252,1,1,1,0
26599253,1,1,1,0
26599254,1,1,3,0
26599255,1,0,1,0
26599256,1,1,2,0
26599257,1,0,2,0
26599258,1,0,2,0
26599259,1,0,1,0
26599260,1,1,2,0
26599261,1,1,4,0
26599262,1,1,3,0
26599263,1,1,2,0
26599267,,,,
26599268,1,1,3,0
26599269,1,1,4,0
26599270,1,0,3,0
26599271,0,1,2,0
26599272,1,1,4,0
26599273,1,0,2,0
26599274,1,0,1,0
26599275,1,0,1,0
26599276,1,1,4,0
26599277,1,1,3,0
26599278,1,1,2,0
26599279,1,0,4,0
26599280,1,0,5,0
26599281,1,1,1,0
26599282,1,1,2,0
26599283,1,0,3,0
26599284,1,0,3,0
26599285,1,1,,
26599286,1,1,3,0
26599287,1,1,3,0
26599288,,,,
26599289,1,1,1,0
26599290,1,1,4,0
26599291,0,0,2,1
26599292,1,1,,
26599358,1,1,3,0
26599359,1,1,5,1
26599360,0,0,1,0
26599361,0,1,3,1
26599362,1,1,4,1
26599363,0,0,4,0
26599364,1,0,2,0
26599365,1,1,5,0
26599366,1,0,5,1
26599367,1,0,4,0
26599368,1,0,1,0
26599369,1,0,1,0
26599370,1,1,4,1
26599371,1,0,1,0
26599372,1,1,1,0
26599373,0,1,2,0
26599374,0,0,1,0
26599375,1,1,4,0
26599376,1,1,2,0
26599377,1,1,2,0
26599378,1,1,3,0
26599379,1,0,2,0
26599380,1,0,4,0
26599381,1,0,2,0
26599382,1,1,2,0
26599383,1,1,2,0
26599384,0,1,2,0
26599385,1,1,1,0
26599386,1,0,2,0
26599387,1,1,1,0
26599388,1,1,3,0
26599389,1,1,2,1
26599390,1,0,3,0
26599391,1,1,3,0
26599392,1,1,2,0
26599393,1,1,4,0
26599394,1,1,2,0
26599395,0,0,3,0
26599396,0,1,2,0
26599397,1,1,2,0
26599398,1,1,3,1
26599399,1,1,2,0
26599405,1,0,3,0
26599406,1,0,3,0
26599407,1,0,5,0
26599408,1,0,3,0
26599409,1,0,4,0
26599410,1,1,3,0
26599411,1,0,5,0
26599412,1,0,5,0
26599413,1,0,4,0
26599414,1,1,2,0
26599415,1,1,4,0
26599497,1,0,3,0
26599498,1,1,2,0
26599499,1,1,2,0
26599500,1,0,3,0
26599501,1,1,4,1
26599502,1,0,3,0
26599503,1,0,3,0
26677545,0,0,1,0
26599504,1,0,2,0
26599505,1,0,2,0
26599506,1,1,1,0
26599507,0,0,3,0
26599508,1,0,3,1
26599509,1,0,2,0
26599510,1,0,3,0
26599511,1,0,3,1
26599512,1,1,3,0
26599513,0,0,2,0
26599514,1,0,1,0
26599515,1,1,4,0
26599516,1,0,1,0
26599517,1,1,5,1
26599518,1,0,2,1
26599519,1,0,2,0
26599520,0,0,3,0
26599521,1,0,1,0
26599522,1,1,2,0
26599523,0,1,2,0
26599524,1,0,2,1
26599525,1,1,3,0
26599526,1,1,3,0
26599527,1,1,5,0
26599528,1,1,2,0
26599529,1,1,3,0
26599530,1,0,1,0
26599531,1,0,2,0
26599532,1,1,3,0
26599533,1,0,1,0
26599534,1,0,2,1
26599539,0,0,4,0
26599540,1,1,3,0
26599541,1,0,2,0
26599542,1,0,2,0
26599543,1,0,2,0
26599544,1,1,5,0
26599545,0,0,3,0
26599546,1,0,2,0
26599547,1,0,2,0
26599548,1,1,3,0
26599549,0,0,3,0
26599550,1,0,4,0
26599551,1,0,3,0
26599552,1,0,3,0
26599553,1,1,2,0
26599554,1,0,1,0
26599555,0,0,3,0
26599556,1,0,3,0
26599557,1,0,4,0
26599558,1,0,4,0
26599559,1,0,3,0
26599560,1,0,1,0
26599561,1,0,3,0
26599562,1,0,3,0
26599584,1,0,1,0
26599585,1,0,3,0
26599586,1,0,2,0
26599587,0,1,1,0
26685132,1,0,1,0
26599588,1,0,2,0
26599589,1,1,2,0
26599590,1,0,3,0
26599591,0,1,1,0
26599592,0,1,2,0
26599593,1,1,4,0
26599594,1,1,1,0
26599595,0,1,2,1
26599596,1,0,3,0
26599597,0,1,1,0
26599598,1,0,2,0
26599599,1,0,3,0
26599600,1,0,2,0
26599601,1,0,2,0
26599602,0,1,2,1
26599603,1,0,2,0
26599604,1,1,2,0
26599605,1,1,3,0
26599606,1,1,2,0
26599607,1,1,3,0
26599608,0,1,2,0
26599609,1,0,3,0
26599610,1,1,3,0
26599611,1,0,2,0
26599612,1,0,2,0
26599613,1,1,4,0
26599614,1,0,2,0
26599615,1,0,3,0
26599616,0,1,2,1
26599617,1,0,2,0
26599618,1,0,1,0
26599619,1,0,2,0
26599620,1,0,3,0
26599621,1,0,4,0
26599622,1,1,2,0
26599623,1,0,5,0
26599624,1,1,2,0
26599625,1,1,3,0
26599626,1,0,1,0
26599627,1,0,2,0
26599628,1,1,2,0
26599629,1,0,3,0
26599630,1,1,3,1
26599631,1,0,2,0
26599632,1,0,2,0
26599633,1,0,4,0
26599634,0,1,3,1
26599635,1,0,1,0
26599636,1,1,2,0
26599637,1,0,2,0
26599638,1,0,3,0
26599639,0,1,3,0
26599640,1,0,4,0
26599641,1,1,3,0
26599642,1,0,3,0
26599643,1,0,4,0
26599644,1,1,3,0
26599645,1,0,2,0
26599646,1,1,1,0
26599647,1,1,3,0
26599648,1,0,1,0
26599649,0,0,1,0
26599650,1,0,3,1
26599651,0,0,3,0
26599652,1,0,2,0
26599653,1,0,2,0
26599654,1,0,1,0
26599655,1,1,3,0
26599656,1,0,3,0
26599657,1,0,3,1
26599658,1,0,4,0
26599659,1,0,3,0
26599660,1,1,4,0
26599661,1,0,3,0
26599662,1,1,2,0
26599663,1,0,2,0
26599664,0,1,1,0
26599665,1,1,3,1
26599666,1,1,4,1
26599667,1,0,2,0
26599668,0,0,2,1
26599669,1,0,3,0
26599670,1,1,5,0
26599671,1,0,3,0
26599672,0,1,1,0
26599673,1,1,4,0
26599674,0,1,1,0
26599675,1,0,3,0
26599676,1,1,2,0
26599677,1,1,4,0
26599678,,1,2,0
26599679,1,1,2,0
26599680,1,0,2,0
26599681,1,1,3,0
26599682,1,0,3,0
26599683,1,1,1,0
26599684,1,0,4,0
26599685,1,0,3,0
26599687,1,0,6,0
26599688,1,0,3,0
26599689,1,0,2,0
26599690,1,0,3,0
26599691,1,0,5,0
26599692,1,0,4,0
26599693,1,0,3,0
26599694,1,0,5,0
26599695,1,0,3,0
26599696,1,0,3,0
26599697,1,0,3,0
26599698,1,0,2,0
26599699,1,0,5,0
26599700,1,0,4,0
26599701,1,0,2,0
26599702,1,0,2,0
26599703,1,0,2,0
26599704,1,0,3,0
26599705,1,0,3,0
26599706,1,0,3,0
26599707,1,0,2,0
26599708,1,1,3,0
26599709,0,0,3,0
26599710,1,0,2,0
26599711,1,0,4,0
26599712,1,0,4,0
26599713,1,0,3,0
26599714,1,0,3,0
26599715,1,0,4,0
26599716,1,0,2,0
26599717,1,0,2,0
26599718,1,0,3,0
26599749,1,0,2,0
26599750,0,0,1,0
26599751,1,0,3,0
26599752,1,0,2,0
26599753,1,0,3,0
26599754,1,0,4,0
26599755,0,1,1,0
26599756,1,0,2,0
26599757,1,0,4,1
26599758,1,0,5,0
26599759,0,0,3,0
26599760,1,0,2,0
26599761,1,0,3,0
26599762,1,0,1,0
26599763,1,0,3,0
26599764,1,0,2,0
26599765,1,0,2,0
26599766,1,0,4,0
26599767,1,0,3,0
26599768,1,0,2,0
26599769,1,0,2,1
26599770,1,0,3,0
26599771,0,1,4,1
26599772,1,0,2,0
26599773,1,0,3,0
26599774,1,0,3,0
26599775,1,0,2,0
26599776,1,1,3,0
26599777,1,0,2,0
26599778,1,0,3,0
26599779,1,0,4,0
26599780,1,0,4,0
26599781,1,0,6,0
26599782,1,0,5,0
26599783,1,0,3,0
26599784,1,0,3,0
26599785,1,0,3,0
26599786,1,0,3,0
26599787,1,0,1,0
26599788,1,0,2,0
26599789,1,1,2,0
26599790,0,0,2,0
26599791,1,1,3,0
26599792,1,0,2,0
26599793,1,0,4,0
26599794,1,0,2,0
26599795,1,0,3,0
26599796,1,0,2,0
26599797,1,0,2,0
26599798,1,1,3,0
26599799,1,0,4,0
26599800,1,0,3,0
26599801,1,0,3,0
26599802,1,0,2,0
26599803,1,0,4,0
26599804,1,0,3,0
26599805,1,0,3,0
26599806,0,1,5,1
26599808,1,0,1,0
26599809,1,0,3,0
26599810,1,0,3,0
26599811,1,0,4,0
26599812,1,0,3,0
26599813,1,0,1,0
26599814,1,0,4,0
26599815,1,0,3,0
26599816,1,0,3,0
26599817,1,0,5,0
26599838,1,0,2,0
26599839,0,0,1,0
26599840,1,0,4,0
26599841,1,0,2,0
26599842,1,0,1,0
26599843,1,1,4,1
26599844,1,0,1,0
26599845,1,0,3,0
26599846,1,1,2,0
26599847,0,0,2,0
26599848,1,0,5,0
26599849,0,0,1,0
26599850,0,1,2,0
26599851,1,0,2,0
26599852,1,1,4,0
26599853,1,0,2,0
26599854,1,0,3,0
26599855,1,0,3,0
26599856,0,0,1,0
26599857,1,1,2,0
26599858,1,1,2,0
26599859,1,0,3,0
26599860,1,0,3,0
26599861,0,0,1,0
26599862,1,1,3,0
26599863,1,0,2,0
26599864,1,0,4,0
26599865,1,0,1,0
26599866,1,1,2,0
26599867,1,1,3,0
26599868,1,0,3,1
26599869,1,1,2,0
26599870,1,0,4,0
26599871,1,0,3,0
26599872,1,0,1,0
26599873,0,1,1,0
26599874,1,0,3,0
26599875,1,0,1,0
26599876,1,0,3,0
26599877,0,1,3,0
26599878,0,1,2,1
26599879,1,1,3,0
26599880,1,1,3,0
26599881,1,0,5,0
26599882,1,0,3,0
26599883,1,0,1,0
26599884,1,0,1,0
26599885,1,0,4,0
26599886,1,1,3,0
26599887,1,0,2,0
26599888,0,0,3,0
26599889,0,0,1,0
26599890,1,1,5,0
26599891,1,0,1,0
26599892,0,0,4,1
26599893,1,0,3,0
26599894,1,0,1,0
26599895,0,1,2,0
26599896,0,1,3,0
26599897,1,1,4,0
26599898,1,0,1,0
26599899,1,0,3,0
26599900,1,0,2,0
26599901,1,1,4,0
26599902,1,0,3,0
26599903,1,0,1,0
26599904,1,0,1,0
26599905,1,1,3,1
26599906,0,1,1,0
26599907,1,1,3,0
26599908,1,1,4,1
26599909,1,0,3,0
26599910,1,0,2,0
26599911,1,1,3,0
26599912,1,1,3,0
26599913,1,0,3,0
26599914,1,1,3,0
26599915,1,1,2,0
26599916,1,0,2,0
26599917,1,0,3,0
26599918,1,1,4,0
26599919,1,0,4,0
26599920,1,1,4,0
26599921,0,1,3,1
26599922,0,0,3,0
26599923,1,1,3,0
26599924,1,1,3,0
26599925,1,0,1,0
26599926,0,0,1,0
26599927,1,0,3,0
26599928,1,0,4,1
26599929,1,1,2,0
26599930,1,0,2,0
26599931,1,0,2,0
26599932,0,0,1,0
26599933,1,0,1,0
26599934,1,0,1,0
26599935,1,0,4,0
26599936,1,0,4,0
26599937,1,0,2,0
26599938,0,0,1,0
26599939,1,0,2,0
26599945,1,1,3,0
26599946,1,1,3,0
26599947,1,1,3,0
26599948,1,0,3,0
26599949,1,0,2,0
26599950,1,1,4,0
26599951,1,1,3,0
26599952,1,1,4,0
26599953,1,1,3,0
26599954,1,1,4,0
26599955,1,1,3,0
26599956,1,1,3,0
26599957,1,0,5,0
26599958,0,1,2,0
26599959,1,1,3,0
26599960,1,1,1,0
26599961,1,1,2,0
26599962,1,1,3,0
26599963,1,1,4,0
26599964,1,1,3,0
26599965,1,1,3,0
26599966,1,1,3,0
26599967,1,1,2,0
26599968,1,0,2,0
26599969,1,1,4,0
26599970,1,1,2,0
26599971,0,1,2,1
26599972,1,1,1,0
26599973,1,1,1,0
26599974,1,1,4,0
26599975,1,1,4,0
26599976,1,1,2,0
26599977,1,0,4,0
26599978,1,1,3,0
26599979,1,1,3,0
26599980,1,1,2,0
26599981,1,1,3,0
26599982,1,1,2,0
26599983,1,1,3,0
26599984,1,1,1,0
26599985,1,1,1,0
26599986,1,1,3,0
26599987,1,0,2,0
26599988,1,1,4,0
26599989,1,1,3,0
26599990,1,1,2,0
26599991,1,1,2,0
26599992,1,1,2,0
26599993,1,1,1,0
26599994,1,1,3,0
26599995,1,1,3,0
26599996,1,1,3,0
26599997,1,1,3,0
26599998,1,1,2,0
26599999,0,1,1,0
26600000,1,1,2,0
26600001,1,1,1,0
26600002,1,1,4,0
26600003,1,1,3,0
26600004,1,1,4,0
26600005,1,1,4,0
26600006,1,1,3,0
26600007,1,1,3,0
26600008,1,1,2,0
26600009,1,1,3,0
26600010,1,1,1,0
26600011,1,1,2,0
26600012,1,1,2,0
26600013,0,1,2,0
26600014,1,1,2,0
26600015,0,1,4,0
26600016,1,1,2,0
26600017,1,0,3,0
26600018,1,1,2,0
26600019,1,1,4,0
26600020,1,1,4,0
26600021,1,1,1,0
26600022,1,1,3,0
26600023,1,1,5,0
26600024,1,1,2,0
26600025,1,1,1,0
26600026,1,1,2,0
26600027,1,1,3,0
26600028,1,1,2,0
26600029,1,1,4,0
26600030,1,1,4,0
26600031,1,1,4,0
26600032,0,1,2,0
26600033,1,1,1,0
26600034,1,0,2,0
26600035,1,1,3,0
26600036,1,1,2,0
26600037,1,1,3,0
26600038,1,1,4,0
26600039,1,0,4,0
26600040,1,0,4,0
26600041,1,1,2,0
26600042,1,1,4,0
26600043,1,1,3,0
26600044,1,0,3,0
26600045,1,1,3,0
26600046,1,1,4,0
26600047,1,1,3,0
26600048,,1,3,0
26600049,1,1,3,0
26600050,1,1,1,0
26600051,1,1,1,0
26600052,1,1,4,0
26600053,1,1,3,0
26600054,0,1,3,0
26600055,1,1,4,0
26600056,1,1,3,0
26600057,1,1,3,0
26600058,1,1,5,0
26600059,1,1,3,0
26600060,1,1,3,0
26600061,1,1,1,0
26600062,1,1,4,0
26600063,0,1,4,0
26600064,1,1,1,0
26600065,1,1,3,0
26600066,1,1,3,0
26600067,1,1,1,0
26600068,1,1,3,0
26600069,1,1,2,0
26600070,1,1,2,0
26600071,1,1,2,0
26600072,1,1,1,0
26600073,1,1,3,0
26600074,0,0,2,0
26600075,0,1,1,0
26600076,1,1,4,0
26600077,1,1,3,0
26600078,1,1,3,0
26600079,1,1,4,0
26600080,1,1,4,0
26600081,1,1,7,0
26600082,1,1,4,0
26600083,1,0,3,0
26600084,1,1,3,0
26600085,1,1,5,0
26600086,1,1,6,0
26600087,1,0,2,0
26600088,1,1,4,0
26600089,1,1,2,0
26600090,1,0,4,0
26600091,1,1,4,0
26600092,1,1,1,0
26600093,1,1,3,0
26600094,1,1,2,0
26600095,1,1,1,0
26600096,1,1,4,0
26600097,1,1,5,0
26600098,1,1,3,0
26600099,1,1,3,0
26600100,1,0,4,0
26600101,1,1,3,0
26600102,1,1,4,0
26600103,1,0,5,0
26600104,1,1,1,0
26600105,1,1,2,0
26600106,1,1,3,0
26600107,1,1,3,0
26600108,0,1,4,0
26600109,1,1,4,0
26600130,1,1,4,0
26600131,1,0,4,0
26600132,1,1,3,0
26600133,1,1,4,0
26600134,1,0,3,0
26600135,1,1,5,0
26600136,1,1,4,0
26600137,1,1,4,0
26600138,1,1,2,0
26600139,0,1,4,1
26600140,1,0,4,0
26600141,1,1,3,0
26600142,1,1,2,0
26600143,1,1,3,0
26600144,1,0,1,0
26600145,1,1,3,0
26600146,1,1,4,0
26600147,1,1,2,0
26600148,1,1,5,0
26600149,1,1,3,0
26600150,0,1,4,0
26600151,1,0,1,0
26600152,0,1,2,0
26600153,1,1,6,0
26600154,1,0,1,0
26600155,0,1,3,0
26600156,1,0,1,0
26600157,1,0,3,0
26600158,1,1,3,0
26600159,1,1,2,0
26600160,1,1,3,0
26600161,1,1,5,0
26600162,1,1,2,0
26600163,1,1,2,0
26600164,1,1,4,0
26600165,1,1,3,1
26600166,1,1,1,0
26600167,1,1,6,0
26600168,1,0,6,0
26600169,1,1,2,0
26600170,1,1,3,0
26600171,0,1,4,0
26600172,1,1,3,0
26600173,1,1,2,0
26600174,1,1,2,0
26600175,0,1,4,0
26600176,1,1,2,0
26600177,1,1,2,0
26600178,1,0,1,0
26600179,1,1,2,1
26600180,1,1,5,0
26600181,0,0,1,0
26600182,1,1,3,0
26600183,1,0,2,0
26600184,0,1,2,0
26600185,1,1,2,0
26600186,1,1,3,0
26600187,1,1,3,0
26600188,1,0,2,0
26600189,1,1,2,0
26600190,1,1,2,0
26600191,1,1,1,0
26600192,1,1,3,0
26600193,1,0,2,0
26600194,1,0,4,0
26600195,1,1,1,0
26600196,1,1,2,0
26600197,1,1,3,0
26600198,1,1,3,0
26600199,1,1,3,0
26600200,1,1,3,0
26600201,1,1,2,0
26600202,1,1,3,1
26600203,1,0,1,0
26600204,1,1,3,0
26600205,1,0,4,0
26600206,1,1,4,0
26600207,1,1,2,0
26600208,1,1,2,0
26600209,1,1,2,0
26600210,0,1,2,1
26600211,0,1,5,1
